x;y;z
10.011525614141934;24.525000000000002;2.9128406047821045
10.0438703164747;24.525000000000002;2.9128406047821045
10.035456385508853;24.525000000000002;2.874840497970581
10.034335431490096;24.525000000000002;2.9128406047821045
10.051933407244181;24.525000000000002;2.931840419769287
10.045866230080337;24.525000000000002;2.931840419769287
10.040915800536762;24.525000000000002;2.8938405513763428
10.015346564089826;24.525000000000002;2.9128406047821045
10.049830935542557;24.525000000000002;2.9128406047821045
10.034841962007459;24.525000000000002;2.8938405513763428
10.053865821832664;24.525000000000002;2.8938405513763428
10.057491559768103;24.525000000000002;2.950840473175049
10.039867300407067;24.525000000000002;2.931840419769287
10.036405180057356;24.525000000000002;2.931840419769287
10.041971927336638;24.525000000000002;2.950840473175049
10.020936208335833;24.525000000000002;2.9128406047821045
10.040337666360776;24.525000000000002;2.9128406047821045
10.040337666360776;24.525000000000002;2.9128406047821045
10.02883643797127;24.525000000000002;2.8938405513763428
10.023370443696166;24.525000000000002;2.874840497970581
10.036405180057356;24.525000000000002;2.931840419769287
10.026475469957612;24.525000000000002;2.931840419769287
10.039867300407067;24.525000000000002;2.931840419769287
10.015429857947133;24.525000000000002;2.8938405513763428
10.049830935542557;24.525000000000002;2.9128406047821045
10.026475469957612;24.525000000000002;2.931840419769287
10.020936208335833;24.525000000000002;2.9128406047821045
10.050308301114928;24.525000000000002;2.9708404541015625
10.041971927336638;24.525000000000002;2.950840473175049
10.044340425379405;24.525000000000002;2.8938405513763428
10.032047727198906;24.525000000000002;2.950840473175049
10.066794646154612;24.525000000000002;2.9708404541015625
10.036405180057356;24.525000000000002;2.931840419769287
10.030871401835263;24.525000000000002;2.9128406047821045
10.049830935542557;24.525000000000002;2.9128406047821045
10.054956491373902;24.525000000000002;2.950840473175049
10.047867121683863;24.525000000000002;2.9708404541015625
10.02883643797127;24.525000000000002;2.8938405513763428
10.040915800536762;24.525000000000002;2.8938405513763428
10.00152381886955;24.525000000000002;2.931840419769287
10.005395954693922;24.525000000000002;2.9128406047821045
10.049830935542557;24.525000000000002;2.9128406047821045
10.036405180057356;24.525000000000002;2.931840419769287
10.051427737580543;24.525000000000002;2.950840473175049
10.047867121683863;24.525000000000002;2.9708404541015625
10.016524712666868;24.525000000000002;2.950840473175049
10.020936208335833;24.525000000000002;2.9128406047821045
10.035934698994053;24.525000000000002;2.950840473175049
10.045866230080337;24.525000000000002;2.931840419769287
10.032047727198906;24.525000000000002;2.950840473175049
10.047867121683863;24.525000000000002;2.9708404541015625
10.041833437578582;24.525000000000002;2.9708404541015625
10.038197075036438;24.525000000000002;2.950840473175049
10.030364601116844;24.525000000000002;2.931840419769287
10.015346564089826;24.525000000000002;2.9128406047821045
10.024827488451475;24.525000000000002;2.9128406047821045
10.041833437578582;24.525000000000002;2.9708404541015625
10.047867121683863;24.525000000000002;2.9708404541015625
10.024827488451475;24.525000000000002;2.9128406047821045
10.015346564089826;24.525000000000002;2.9128406047821045
10.039867300407067;24.525000000000002;2.931840419769287
10.026475469957612;24.525000000000002;2.931840419769287
10.039867300407067;24.525000000000002;2.931840419769287
10.051933407244181;24.525000000000002;2.931840419769287
10.02646427750513;24.525000000000002;2.950840473175049
