x;y;z;a;index
-10.1259;-3.4812;-4.0163;11.4361;26.8851
-5.4899;-1.7762;-3.0203;6.5128;27.3532
-8.6129;-6.1242;-3.9963;11.2986;27.8892
-1.0469;-3.3092;-0.5873;3.5202;29.2335
-7.5969;-10.6642;-6.1423;14.4626;31.3441
-7.5969;-10.6642;-6.1423;14.4626;31.3441
-6.6779;-6.3352;-8.0573;12.2332;31.7129
-7.6929;-1.6422;-2.7323;8.3273;32.5133
-7.6929;-1.6422;-2.7323;8.3273;32.5133
-1.8699;-4.7452;-0.2423;5.1061;33.2694
-12.2899;-22.5402;-10.9493;27.9104;40.5799
-6.8889;-1.2592;-6.5063;9.559;46.3522
-4.2449;-2.9072;-4.2263;6.6583;46.5127
-10.5859;-6.4692;-10.7003;16.3832;47.5209
-11.2179;-2.7722;-5.9503;12.9974;44.5155
-3.0959;-2.9072;0.7527;4.3131;45.072
-9.6279;0.2718;-3.8243;10.3632;44.7717
-4.8779;0.6928;-1.5643;5.1693;44.5717
-12.4239;-3.0022;-6.8313;14.4926;44.2955
-13.2859;-2.1982;-4.4183;14.1728;43.4752
-2.3109;-3.2512;-1.0853;4.1338;44.692
-9.2449;-12.6562;-4.7053;16.3642;46.0152
-6.6399;-6.1442;-3.9963;9.8899;45.7198
-6.6399;-6.1442;-3.9963;9.8899;44.2995
-7.6169;-2.8302;-6.3523;10.3141;44.4965
-1.2379;-4.8792;0.2737;5.0412;45.2269
-3.9389;-3.6922;0.7147;5.4459;44.7545
-3.9389;-3.6922;0.7147;5.4459;44.7545
-3.9389;-3.6922;0.7147;5.4459;44.1954
-3.9389;-3.6922;0.7147;5.4459;37.5946
-3.9389;-3.6922;0.7147;5.4459;30.192
-3.9389;-3.6922;0.7147;5.4459;29.9442
-3.9389;-3.6922;0.7147;5.4459;28.3169
-3.9389;-3.6922;0.7147;5.4459;27.6625
-3.9389;-3.6922;0.7147;5.4459;25.5793
-3.9389;-3.6922;0.7147;5.4459;24.0952
