x;y;z;a
4.912;-0.829;9.011;10.296
7.268;0.319;2.364;7.649
2.058;-16.727;-8.859;19.04
0.468;-19.581;-22.44;29.786
2.269;-5.062;-1.044;5.645
4.127;-3.166;2.709;5.864
4.951;0.07;2.862;5.719
4.069;0.089;2.805;4.943
3.495;-4.469;-1.083;5.776
-3.151;-28.316;-14.51;31.973
-1.599;-34.177;-23.206;41.342
4.012;-12.916;-16.828;21.589
3.38;-4.718;1.713;6.051
-6.484;-6.288;-5.699;10.68
-10.717;-7.361;-0.163;13.003
-5.009;-8.185;1.1;9.659
-9.108;-7.112;-0.183;11.558
-9.089;-3.281;0.028;9.664
-7.365;-14.984;-3.879;17.141
-7.997;-4.258;3.781;9.818
-8.073;-5.867;-4.167;10.815
-7.384;-18.968;-16.828;26.41
-1.925;-11.0;-8.744;14.183
-3.323;-7.074;-6.963;10.468
-2.978;-6.537;-6.35;9.588
