x;y;z;a
-3.706;-7.342;-2.309;8.543
3.706;-27.243;-2.845;27.641
0.278;-4.335;5.486;6.998
-34.2;-8.817;15.025;38.382
1.081;3.077;9.202;9.763
0.316;4.15;8.742;9.682
0.526;3.824;8.857;9.661
0.278;4.571;8.608;9.75
0.067;5.586;8.072;9.816
-0.354;5.318;8.053;9.657
-0.182;5.816;8.053;9.935
-0.814;5.797;8.359;10.205
-0.201;6.065;8.034;10.068
-0.642;6.448;7.402;9.837
-1.752;1.028;5.62;5.976
3.514;-17.57;9.049;20.073
0.163;-7.208;9.183;11.675
0.201;-6.71;4.624;8.152
-1.274;-6.058;7.382;9.634
-0.622;0.836;8.225;8.291
-0.622;2.158;7.842;8.157
-2.768;4.533;9.125;10.558
-1.274;4.073;7.976;9.046
-1.159;7.368;7.804;10.795
-0.527;7.617;5.659;9.504
